ID,Title,Content,_wpml_import_language_code,_wpml_import_source_language_code,_wpml_import_translation_group,"Preview Image (180x180)","Hero Banner Type","Image (680x290)","Video 680x290","Video Thumbnail (680x383)",Summary,"Story Type",Position,"New Position","Show in Home Page slider ?","Slider Position","Slider Quote","Story Url","Animated Thumbnail","Publish To Live","Publish To Staging",Date,Status,Slug
83913,"Ibtesam Bakhsh","<p>I'm Ibtesam Bakhsh, partner and founder of Jaleesa.  My story started about a year ago.  I received a message that I was nominated for an MIT contest which is sponsored by <a href=""https://communityjameel.org"">Community Jameel</a>.  I had a baby, who was 4 months old at that time, my first personal communication with them was to ask if I could bring my baby to the boot camp.  They said <em>""yes, we support working and productive women, You can bring your baby along."" </em>  This was the first step and I felt deeply grateful.  This gave me confidence in the contest.</p>
<p>The contest ended and we took the first place in the 'social' track.  The cooperation and support we received after winning the MIT contest was amazing.  I felt like I became part of the family.  I am much grateful that I am present in a family.  Whenever I need anything, there's a sister, an aunt, a grandmother to help and back me.  Community Jameel is the same . . .   anything I need is available.</p>
<p>I truly wish them more success, progress and fruitful achievements that would benefit the Kingdom of Saudi Arabia and push it forward.</p>
<p>&nbsp;</p>
<p>Learn more about our contributor <a href=""https://www.linkedin.com/in/ibtesam-bakhsh-a7042519a/"">here</a>.</p>",en,,670929,https://media.alj.com/app/uploads/2021/02/Ibtesam-Bakhsh-Head.png,video,https://media.alj.com/app/uploads/2021/02/680x290.png,https://media.alj.com/app/uploads/2021/02/BRJ-75-Voices-Ibtesam-Bakhsh-Jaleesa-AR-EN-Sub-16x9-COMPRESSED.mp4,https://media.alj.com/app/uploads/2021/02/Ibtesam-Bakhsh.png,"<p>COO and Co-Founder<br />
Jaleesa</p>",bab-Rizq-Jameel,,120,,,,,,1,1,"2021-02-03 17:46:12",publish,ibtesam-abdulmajeed
83915,"Stephen Stapleton","<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Praesent elit nunc, hendrerit sit amet auctor id, vestibulum vel lectus. Nam et urna vitae lacus sagittis cursus quis nec nunc. Nulla faucibus ut urna sed blandit. Donec fermentum sapien a massa pulvinar, id condimentum dui rhoncus. Maecenas at tortor at elit dictum ornare. Cras tempor nibh in lacinia auctor. Integer pharetra efficitur diam. Aenean sed purus eget purus tempus aliquam ac id justo. Quisque quis fringilla nibh. Phasellus condimentum pellentesque quam ac posuere. Aenean a pretium nunc, a tincidunt urna. Nam mollis, ipsum vel suscipit ullamcorper, elit arcu porta nibh, ac semper diam ante ac ante. Sed et nibh ornare, pretium sapien congue, finibus ligula. Fusce faucibus eget dolor ac pulvinar. Mauris sit amet scelerisque nibh. Sed sit amet sagittis ex, ac tempor diam.</p>",en,,670930,https://media.alj.com/app/uploads/2021/02/180x180.png,image,https://media.alj.com/app/uploads/2021/02/680x290.png,https://media.alj.com/app/uploads/2021/01/Community-Jameel-75-Voicws-Michael-Likierman-Cap-Moderne-EN-16x9-COMPRESSED.mp4,https://media.alj.com/app/uploads/2021/01/Michael-Likierman.png,"<p>President, Cap Moderne</p>",art-jameel,,1,,,,,,,1,"2021-02-03 17:53:34",publish,stephen-stapleton
83918,"Lubna S. Olayan","<p>Congratulations on the 75th Anniversary of <a href=""https://alj.com"">Abdul Latif Jameel</a>!</p>
<p><img class=""wp-image-87741 alignright"" src=""https://www.alj.com/app/uploads/2021/02/Lubna-Olayan-letter-to-Mohammed-Jameel-725x1024.png"" alt=""Lubna Olayan letter to Mohammed Jameel"" width=""290"" height=""410"" /></p>
<p>It is a great milestone, one that does not just happen.  It is the result of the vision, hard work, risk taking and sacrifice of the founder, your dear father, may he rest in peace.</p>
<p>I know that, because we share the wonderful legacy of having founders who saw beyond the challenges and focused on the possibilities they saw instead, and then made it happen.  And, who all along the way, made it possible and better for others in their community, empowering them and supporting the development of Saudi Arabia, well before anyone coined the term CSR.</p>
<p>We all owe a great debt to these pioneers, who as they grew small businesses into Saudi conglomerates with international reach never lost sight of their Saudi roots and heritage, in which they took great pride.</p>
<p>I am sure your dear father would be so very proud to see how well his children and now his grandchildren have not only sustained his core values, but have grown the business, embraced a pioneering spirit to blaze new trails with an entrepreneurial and innovative flair and supported through a world-renowned philanthropic arm the many communities the business touches, all while remaining true to the Saudi roots from which it all grew.</p>
<p>It has been a great pleasure for me to have gained these insights into your values and approach to business and life firsthand through serving together on various boards. You truly embody the generous spirit of the broader organization.  So, it is not surprising that I often find myself running into someone who knows you, likes you and respects what you, <a href=""https://communityjameel.org"">Community Jameel</a> and the other philanthropic arms are doing.</p>
<p>That's a great legacy that will propel Abdul Latif Jameel into a wonderfully bright and rewarding future.</p>
<p>Warm regards</p>
<p>Lubna S. Olayan</p>
<p>&nbsp;</p>
<p>Learn more about our contributor <a href=""https://www.sabb.com/en/about-sabb/about/board-of-directors/"">here</a>.</p>",en,,670933,https://media.alj.com/app/uploads/2021/02/Lubna-h.png,image,https://media.alj.com/app/uploads/2021/02/Lubna-t.png,https://media.alj.com/app/uploads/2021/01/Community-Jameel-75-Voicws-Michael-Likierman-Cap-Moderne-EN-16x9-COMPRESSED.mp4,https://media.alj.com/app/uploads/2021/01/Michael-Likierman.png,"<p>Chair, Saudi British Bank (SABB)<br />
Chair, Olayan Saudi Holding Company<br />
President Suliman S. Olayan Foundation</p>",alj-story,,28,,,"<p>""It is a great milestone . . . the result of the vision, hard work, risk taking and sacrifice . . . a great legacy that will propel Abdul Latif Jameel into a wonderfully bright and rewarding future.""</p>",,,1,1,"2021-02-03 17:56:45",publish,lubna-s-olayan
83919,"Neyaz Ahmed Khan","<p>""Abdul Latif Jameel (ALJ), when I joined, I was very young, probably one and a half years experience in the industry.  And I was not having any children, all my children is born in Saudi Arabia.  I have six children, and, alhamdulillah, they are well educated, all have studied in good universities and colleges.</p>
<p>So, what I see is that all these achievements, I was able to achieve due to <a href=""https://alj.com"">Abdul Latif Jameel</a>.</p>
<p>Abdul Latif Jameel is not,  building only on one particular person, it is building a whole family, and this family is going to become part of the society.  What as employees we have learned when we are here?  We are also supporting a lot of people behind [the scenes].  So, this is a chain.  From one place this is impacting a huge number of people.  You can say that all the employees are like a tree, where Abdul Latif Jameel is like the tree and we are like the leaves.  And the leaves are spread all over the world.</p>
<p>""We wish ALJ well and we wish ALJ is spread all over the world like the leaves of a tree.""</p>",en,,670934,https://media.alj.com/app/uploads/2021/02/Neyaz-Ahmed-Khan-Head.png,video,https://media.alj.com/app/uploads/2021/02/680x290.png,https://media.alj.com/app/uploads/2021/02/Abdul-Latif-Jameel-75-voices-Neyaz-Ahmed-Khan-EN-16x9-COMPRESSED.mp4,https://media.alj.com/app/uploads/2021/02/Neyaz-Ahmed-Khan.png,"<p>Senior General Manager, Key Business Applications<br />
Abdul Latif Jameel Finance</p>",alj-story,,105,,,,,,1,1,"2021-02-03 18:01:03",publish,neyaz-ahmed-khan
83921,"Wael Samoon","<p>I'm Wael Mohamed Samoon, civil engineer, I work in the private sector.  I had an old injury and went to the hospital.  In the field of medical care, I was being treated in a hospital in Jeddah.  Honestly, the treatment tool a long time and I didn't benefit from anything.  Some colleagues advised me to go to <a href=""http://www.aljhospital.com/"">Abdul Latif Jameel Hospital</a>, because they specialize in physical therapy as my injury required physical therapy and rehabilitation, so I went to the hospital, Alhamdulillah, they have excellent specialists.  Most notably Dr. Asim Hassan, he cooperated with me greatly in my injury, and i have benefited greatly both in the hospital and in the exercises I did with them, and the devices he used with me.  And also, after discharge, he would contact me and give me some advice.</p>
<p>Honestly, the level of service was excellent both in terms of cooperation and the tools used, exercises, all services were integrated and very excellent.  If it weren't for Allah Almighty and then <a href=""https://communityjameel.org"">Community Jameel</a>, I wouldn't be here with you today.</p>
<p>We wish them more progress and prosperity and a happy 75th anniversary!</p>",en,,670936,https://media.alj.com/app/uploads/2021/02/Wael-Samoon-Head.png,video,https://media.alj.com/app/uploads/2021/02/680x290.png,https://media.alj.com/app/uploads/2021/02/BRJ-75-Voices-Wael-Samoon-AR-EN-Subs-16x9-COMPRESSED.mp4,https://media.alj.com/app/uploads/2021/02/Wael-Samoon.png,"<p>Manager, Saudi Bin Ladin Group<br />
Abdul Latif Jameel Hospital former patient<br />
<br />
</p>",bab-Rizq-Jameel,,119,,,,,,1,1,"2021-02-03 18:04:03",publish,wael-samoon
83967,"Adam Lowe","<p>We first encountered, or engaged, with <a href=""https://artjameel.org"">Art Jameel</a> when <a href=""https://www.communityjameel.org/en/who-we-are/community-jameel-team/george-richards"">George Richards</a> came to visit <a href=""https://www.factum-arte.com/"">Factum's</a> workshops here in Madrid.  Since then we've run a number of projects with Art Jameel with the Jameel House of Traditional Arts.</p>
<p>For me they're everything that really matters about collaborative work.  About sharing ideas and technologies and skills.  About transferring a potential from one organization to another, and really we're incredibly grateful for the collaboration which<a href=""https://www.communityjameel.org/en/who-we-are/jameel-family/mohammed-jameel-kbe""> Mohammed Abdul Latif Jameel</a> and <a href=""https://artjameel.org/about/fady-jameel/"">Fady Jameel</a> set up and have encouraged with George Richards, with Antonia Carver and with the rest of the team at Art Jameel.</p>
<p>So thank you very much it's a pleasure to work with you and I hope that we can go on working for many years applying technology both to contemporary creative practice on one hand and the preservation of vulnerable historical sites on the other.</p>
<p>&nbsp;</p>
<p>Learn more about our contributor <a href=""https://www.factum-arte.com/resources/files/ff/articles/the_interview_adam_lowe_of_factum_arte.pdf"">here</a>.</p>",en,,670943,https://media.alj.com/app/uploads/2021/02/Adam-Lowe-Head.png,video,,https://media.alj.com/app/uploads/2021/02/Art-Jameel-75-Voices-Adam-Lowe-Factum-Arte-EN-16x9-1.mp4,https://media.alj.com/app/uploads/2021/02/Adam-Lowe.png,"<p>Director<br />
Factum Arte</p>",art-jameel,,50,,,,,,1,1,"2021-02-04 05:46:45",publish,adam-lowe
84678,"HH Sheikh Mohammed bin Rashid Al Maktoum","<p>13th February 2021</p>
<p><img class=""wp-image-84686 alignright"" src=""https://www.alj.com/app/uploads/2021/02/Letter-to-Mr-Jameel.jpeg"" alt=""Letter to Mr Jameel from HH Sheikh Mohammed bin Rashid Al Maktoum"" width=""211"" height=""282"" /></p>
<p>The Honorable Mr. Mohammed Abdul Latif Jameel <br />
Founder, <a href=""https://communityjameel.org"">Community Jamee</a>l<br />
Kingdom of Saudi Arabia</p>
<p>With warm wishes and greetings,</p>
<p>We congratulate you on the 75th anniversary of ‘<a href=""https://alj.com"">Abdul Latif Jameel</a>’, the pioneering community support institution. We are honored by your outstanding and remarkable achievements in the field of charitable donations and community initiatives which have helped tens of thousands of people in the Kingdom of Saudi Arabia and abroad.</p>
<p>We send you all best wishes, filled with further noble giving and the continuation of your deep-rooted historical legacy, and the adoption of new initiatives in the service of humanity.</p>
<p>Best regards,</p>
<p>Mohammed bin Rashid Al Maktoum</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>Learn more about our contributor <a href=""https://sheikhmohammed.ae/en-us"">here</a>.</p>",en,,671019,https://media.alj.com/app/uploads/2021/02/sheikh_mohammed_jpg.jpg,image,https://media.alj.com/app/uploads/2021/02/HH-Sheikh-Mohammed-bin-Rashid-Al-Maktoum.jpg,,,"<p>Vice President and Prime Minister of the United Arab Emirates, the Ruler of Dubai and the UAE Minister of Defense</p>",community-jameel-story,,1,,,,,,,,"1970-01-01 00:00:00",draft,
85225,"Dr. Arundhati Tuli Banerjee","<p>""So, <a href=""https://www.communityjameel.org/en/who-we-are/jameel-family/mohammed-jameel-kbe"">Mohammed Jameel</a> and his family, they've had a - he's an alumnus at <a href=""https://mit.edu"">MIT</a> - and they've had a long relationship with MIT before I even came to MIT.  I first got to me him, in my role, when we started to talk about the potential of the Abdul Latif Jameel action lab on water and food security systems [The Abdul Latif Jameel Water &amp; Food Systems Lab (<a href=""https://jwafs.mit.edu/"">J-WAFS</a>)] and we got started on a journey trying to think of what 'impact' means in the world.</p>
<p>I would describe <a href=""https://www.alj.com/en/our-people/mohammed-abdul-latif-jameel/"">Mohammed Jamee</a>l as someone who is a man of ideas.  So he told me once that<em> ""I have a hundred ideas a week and you don't have to take them all seriously, but I enjoy discussing these ideas with people who enjoy intellectual discussions.""</em>  And the way it has always worked, so far as I have seen, with Mohammed and all of us at MIT, is that we start with the 'big idea' and then we take a look at: for this to be accomplished, what would be needed?  Who are the people?  How would this be done?  if its a question of <a href=""https://www.povertyactionlab.org/"">poverty</a>, or food and water, or <a href=""https://www.jclinic.mit.edu/"">health</a>, what would be the nuances in each and every context across the different parts of the world?</p>
<p>And he's always hands-on.  He likes to be in these conversations, not because he needs to have any control over these conversations, but because he enjoys the intellectual journey.  That's how I see him.  He's a man of ideas most of all, and someone who's truly committed to making a difference in the world.</p>
<p>He loves to amplify our message in ways we may not have been able to do without him, in terms of bringing this to the attention of different kinds of people across the world.  Whether it's governments; whether it's non-profits; whether it's educational institutions - he's been very, very active.  He and <a href=""https://www.communityjameel.org/"">Community Jameel</a>.  I should say a word about the incredible team that's at Community Jameel that works very closely with us as well.</p>
<p>I want to congratulate you, and I want to thank you Mohammed, <a href=""https://www.communityjameel.org/en/who-we-are/jameel-family/fady-jameel"">Fady</a>, <a href=""https://www.communityjameel.org/en/who-we-are/jameel-family/hassan-jameel"">Hassan</a> and Community Jameel, for allowing us to be part of your family's legacy to the world because what you do is incredible and for us to be a small part of it is just absolutely inspiring.""</p>
<p>&nbsp;</p>
<p>Learn more about our contributor <a href=""https://mitgsl.mit.edu/people/lecturers/arundhati-banerjee"">here</a>.</p>",en,,671088,https://media.alj.com/app/uploads/2021/03/Dr.-Arundhati-Tuli-Banerjee-Head.png,video,,https://media.alj.com/app/uploads/2021/03/Community-Jameel-75-Voices-Dr-A-Tuli-Banerjee-2-EN-16x9-COMPRESSED.mp4,https://media.alj.com/app/uploads/2021/03/Dr.-Arundhati-Tuli-Banerjee.png,"<p>Executive Director, Office of Philanthropic Partnerships<br />
Massachusetts Institute of Technology (MIT)<br />
<br />
</p>",community-jameel-story,,46,Yes,11,"<p>""He's a man of ideas most of all, and someone who's truly committed to making a difference in the world.""</p>",https://jameel75.com/en/stories/Dr.-Arundhati-Tuli-Banerjee?8Rv3FXKcgH,https://media.alj.com/app/uploads/2021/03/Dr-Arundhati-Tuli-.gif,1,1,"2021-03-01 14:27:01",publish,dr-arundhati-tuli-banerjee
85247,"Muna Abu Sulayman","<p>""It is such a pleasure to be part of the <a href=""https://communityjameel.org"">Community Jameel</a>'s 75th Anniversary celebration.</p>
<p>I wish that I was there in person with you, to thank every single person, and every single team, for all the work and dedication and commitment that you have done throughout the years to make this a better world for everybody.</p>
<p>You are an inspiration to so many people - including me.  Thank you so much for what you have done.  It is not enough that we are, proud as Saudis, to have such an organization come out of the heart of Arabia, to help influence the many challenges that are affecting our lives; to have somebody who actually cares about answering the most critical questions in the world.  And to put the resources that are needed to make sure that these solutions are actually implemented.</p>
<p>You guys rock!  Thank you so much!""</p>
<p>&nbsp;</p>
<p>Learn more about our contributor <a href=""https://www.weforum.org/people/muna-abusulayman"">here</a>.</p>",en,,671093,https://media.alj.com/app/uploads/2021/03/Muna-Abu-Sulayman-head.png,video,,https://media.alj.com/app/uploads/2021/03/Community-Jameel-Saudi-75-Voices-Muna-Abu-Sulayman-EN-16x9-1.mp4,https://media.alj.com/app/uploads/2021/03/Muna-Abu-Sulayman-1.png,"<p>Social Impact Investor, Serial Entrepreneur &amp; Development Leader</p>",community-Jameel-KSA,,72,,,"<p>""to have somebody who actually cares about answering the most critical questions in the world.  And to put the resources that are needed to make sure that these solutions are actually implemented.""</p>",,,1,1,"2021-03-03 06:19:53",publish,muna-abu-sulayman
85312,"Ahmad Al Shugairi","<p>Corporate social responsibility is one of the most important sources of spreading goodness among people and expanding the circle of philanthropy in community.</p>
<p><a href=""https://communityjameel.org"">Community Jameel</a> is a good role model to follow.  It is a great example of how to develop charitable deeds into sustainable giving that increases year by year in an organized, thoughtful and continuous manner.</p>
<p>I wish them the best of luck in all of their future endeavors.</p>
<p style=""text-align: right;"">المسؤولية المجتمعيه لدى الشركات الخاصة هي من أهم روافد نشر الخير بين الناس وتوسيع دائرة الإحسان في المجتمع. </p>
<p style=""text-align: right;"">ومؤسسة مجتمع جميل تعتبر نموذج سباق في هذا المجال.</p>
<p style=""text-align: right;"">فهي مثال ناجح لكيفية تحويل العمل الخيري إلى عطاء مستدام يتطور سنة بعد سنة بشكل منظم ومدروس ومستمر.  </p>
<p style=""text-align: right;"">أسأل الله لكم التوفيق </p>
<p style=""text-align: right;"">أحمد الشقيري</p>",en,,671102,https://media.alj.com/app/uploads/2021/03/Ahmed-Al-Shugairi-head.png,image,https://media.alj.com/app/uploads/2021/03/Ahmed-Al-Shugairi-a.png,,,"<p>Saudi Arabian Media Personality</p>",community-Jameel-KSA,,124,,,,https://jameel75.com/en/stories/Ahmad-Al-Shugairi/?HkFcLqB3c4,,1,1,"2021-03-03 06:41:49",publish,ahmad-al-shugairi
85334,"Khalid bin Hamad Al-Malik","<p>This year marks the 75<sup>th</sup> Anniversary of the start of the <a href=""https://alj.com"">Abdul Latif Jameel</a> Company.  If we look at the history of Abdul Latif Jameel, we may feel that its' late founder wanted the company to combine trading with charitable and humanitarian work, as if he had intended to link charitable work with commercial activity, maybe based on his conviction that his trade will not be profitable unless the poor and needy have a share of the profits and proceeds of investments of this giant corporation. He must have instructed his sons to continue and increase these initiatives after him.</p>
<p>On the occasion of the passage of 75 years since the establishment of Abdul Latif Jameel, perhaps we should shed light on the charitable organizations and initiatives launched by Abdul Latif Jameel to reflect their concerns towards the needy inside and outside the Kingdom.  This interest was particularly reflected in <a href=""https://communityjameel.org"">Community Jameel</a>'s charitable orientation towards building a better future through job creation, innovation, entrepreneurship, and youth creativity in the Kingdom and in our region, as part of a set of programs offered by the Jameel businesses to beneficiaries within the Kingdom.</p>
<p>It is out of this outstanding charitable, humanitarian and patriotic approach, the idea of ​​'Bab Rizq Jameel' was born, in order to provide job opportunities for young people. This includes support and financing for <a href=""https://brjservices.com/"">entrepreneurs</a>, provision of digital services for the benefit of entrepreneurs and small and medium-sized enterprises, in addition to what this charitable section does in terms of linking job seekers with employers.</p>
<p>Bab Rizq Jameel is not a single organization  but rather a group of businesses.  There is employment, another for <a href=""https://brjmf.com/"">financing</a>, and a third for <a href=""https://brjservices.com/"">services</a>.  In each company, there is a set of services with many details, and tight regulations.   As part of Bab Rizq Jameel, a <a href=""http://nafisashams.com/"">women's arts and crafts academy</a> was established. There is also <a href=""https://www.mitefarab.org/"">MIT Enterprise Forum</a>, along with Community Jameel's humanitarian initiatives, all of which share the same goals: care for people's health; prisoner welfare; build mosques; supporting low-income families, widows' families and divorced women, and provide housing for the needy, including rent, furniture, equipment, and much more.</p>
<p><a href=""https://communityjameel.org"">Community Jameel</a> is one that is based on solidarity, humanitarian work, and helping citizens to depend on themselves by providing them with job and education opportunities under the umbrella of Bab Rizq Jameel and other organizations and sections of Abdul Latif Jameel.   Together, these initiatives demonstrate that the sons followed the example of their founding father, and yet expanded in this direction with a clear focus on the same goals set by the founder in serving the people, thanks to the good fortune that Allah Almighty bestowed upon them, and the support and encourage they received from our leadership in those prestigious initiatives.</p>
<p>&nbsp;</p>
<p>Learn more about our contributor <a href=""https://www.omnesmedia.com/en/media-professionals/khalid-bin-hamad-al-malek"">here</a>.</p>
<p style=""text-align: right;""> </p>
<p style=""text-align: right;"">مبادرات جميل الاجتماعية: سباق بين الأب وأبنائه</p>
<p style=""text-align: right;"">بقلم: خالد الـمالك*</p>
<p style=""text-align: right;"">رئيس تحرير صحيفة الجزيرة، رئيس هيئة الصحفيين السعودية، رئيس اتحاد الصحافة الخليجية</p>
<p style=""text-align: right;"">يصادف هذا العام مرور 75 سنة على انطلاقة شركة عبد اللطيف جميل، وكأن مؤسسها - رحمه الله - أراد أن تكون الشركة جامعة بين التجارة والأعمال الخيرية والإنسانية، وكأنه قد تعمَّد ربط العمل الخيري بالعمل التجاري؛ انطلاقاً من قناعته بأن تجارته لن تكون رابحة ما لم يكن للفقراء وذوي الحاجة نصيب من ربح هذه المؤسسة العملاقة، وما يتحقق لها من ريع استثماراتها، ولا بد أنه أوصى أبناءه على استمرار هذه المبادرات وزيادتها بعد وفاته.</p>
<p style=""text-align: right;"">هذه المناسبة، تذكِّرنا مع مرور ثلاثة أرباع القرن على إنشاء هذه الشركة، بما تولَّد عنها من أذرعة ومؤسسات ومبادرات خيرية، تصب وتتجه اهتماماتها نحو المحتاجين داخل المملكة وخارجها، مع تميز هذا التوجه الخيري في مجتمع جميل نحو بناء مستقبل أفضل من خلال خلق فرص العمل والابتكار، وريادة الأعمال، وإبداع الشباب في المملكة وفي منطقتنا، ضمن مجموعة من البرامج التي تقدمها مجموعة جميل للمستفيدين داخل المملكة.</p>
<p style=""text-align: right;"">وكمثال على هذا التوجه الخيري والإنساني والوطني الجميل، ولدت فكرة ""باب رزق جميل""؛ من أجل توفير فرص العمل للشباب من الجنسين، يشمل ذلك الدعم والتمويل لرواد الأعمال، وتوفير الخدمات الرقمية لفائدة رواد الأعمال والمؤسسات الصغيرة والمتوسطة، إلى جانب ما يقوم به هذا الباب الخيري من ربط بين الباحثين عن عمل بأصحاب الأعمال.</p>
<p style=""text-align: right;"">و""باب رزق جميل"" ليست مؤسسة أو شركة واحدة، وإنما هي مجموعة من الشركات، فهناك شركة للتوظيف، وأخرى للتمويل، وثالثة خاصة بالخدمات، وفي كل شركة مجموعة من الخدمات بتفاصيل كثيرة، وتنظيمات محكمة، وضمن هذا الباب تم تأسيس أكاديمية للفنون والحرف خاصة بالنساء، وهناك منتدى MIT لريادة الأعمال، إلى جانب مبرات جميل، وأوقاف جميل، وإفراج جميل، وشفاء جميل، وقوت جميل، وسكن جميل، وقلم جميل، وكلها فروع تخاطب الحس الإنساني، وتعنى بصحته، والإفراج عنه إن كان سجيناً، وبناء المساجد، ودعم الأسر ذات الدخل المحدود وأسر الأرامل والمطلقات، وتوفير السكن للمحتاجين من إيجار وأثاث وأجهزة وغيرها كثير.</p>
<p style=""text-align: right;"">مجتمع جميل، مجتمع يقوم على التكافل، والعمل الإنساني، ومساعدة المواطنين بدعمهم ليعتمدوا على أنفسهم عملاً وتعليماً تحت مظلة ""باب رزق"" وغيره من المؤسسات والشركات التابعة لعبد اللطيف جميل، خاصة أن أبناءه قد حذوا حذو والدهم، وتوسعوا في هذا الاتجاه ضمن الأهداف نفسها التي رسمها الوالد في خدمة الناس، ليكون ذلك شكراً منهم لله على توفيقه وإلهامه، وعلى قيادتنا في دعمها وتشجيعها لهم على هذه المبادرات.</p>",en,,671106,https://media.alj.com/app/uploads/2021/03/Khalid-bin-Hamad-Al-Malik-head.png,image,https://media.alj.com/app/uploads/2021/03/Khalid-bin-Hamad-Al-Malik.png,,,"<p>Editor-in-chief of Al-Jazeera newspaper<br />
President of the Saudi Journalists Association, President of the Gulf Press Union</p>",community-Jameel-KSA,,67,,,,,,1,1,"2021-03-03 07:49:19",publish,khalid-bin-hamad-al-malik
85350,"Dr. Majid Al Qasibi","<p>Dear Brothers and Sisters.<em> Al Salam Alaikum wa Rahmatu Allah wa Barakatuh</em>.  First, I would like to ask you to pray with me to Allah Almighty to bestow mercy upon Sheikh Abdul Latif Jameel, who implanted this good seed - <a href=""https://alj.com"">Abdul Latif Jameel</a> company - in 1945.  This Company has become one of the World's great corporations today; so welcome all …   It is indeed an honor to be with you on the Company’s 75th Anniversary.</p>
<p>More important are the various contributions of Bab Rizq Jameel to social responsibility in this <a href=""https://communityjameel.org"">community</a>.  Bab Rizq Jameel provided 360,000 job opportunities and SAR 2.5 billion in loans over 17 or 18 years, since its establishment.  It has also supported more than 270 thousand productive families. Hearty applause for all who work on this great program.</p>
<p>Today, social responsibility has become part and parcel of the private sector duties.  Its role is upward mobility, youth advancement and creation of job opportunities for our sons and daughters.  </p>
<p>Thanks God for those great example which are seen in the private sector and which drive social responsibility.  I pray to Allah to protect this country and our leaders and to help us complete our mission to realize the 2030 vision that will take the Kingdom - God willing – to its real position, to lead the pursuit of development and advancement in the region.</p>
<p>My heartfelt and warm greetings.</p>
<p>&nbsp;</p>
<p>Learn more about our contributor <a href=""https://mc.gov.sa/en/About/CVs-Ministry-officials/Pages/Minister.aspx"">here</a>.</p>
<p style=""text-align: right;"">أخواني وأخواتي أسعد الله يومكم والسلام عليكم ورحمة الله وبركاته<br />
بداية نقول الله يرحم الشيخ عبد اللطيف جميل<br />
الذي أسس وزرع هذ البذرة الطيبة<br />
شركة عبد اللطيف جميل عام 1945، وهذه<br />
الشركة الحقيقة اليوم أصبحت إحدى الشركات العالمية الكبرى<br />
فتحية لكم، أتشرف أن أشارك معكم<br />
في ذكرى تأسيس الـ 75 عام لهذه الشركة<br />
والأهم، هو مساهمة باب رزق جميل في المسؤولية الاجتماعية لهذا المجتمع<br />
باب رزق جميل ساهم في خلق 360 ألف فرصة وظيفية<br />
وأقرض أكثر من 2.5 مليار ريال<br />
في خلال 17 سنة أو 18 سنة منذ تأسيسه<br />
وشارك في دعم أكثر من<br />
270 ألف أسرة منتجة فتحية لكم من القلب<br />
لجميع العاملين على هذا البرنامج الطيب، اليوم المسؤولية الاجتماعية<br />
جزء أساسي من مهام القطاع الخاص دورها<br />
النهوض دورها تنمية الشباب دورها خلق فرص العمل لأبنائنا وبناتنا<br />
الحمد لله والشكر لله هناك نماذج جيدة<br />
في القطاع الخاص تقود هذه المسؤولية الاجتماعية أدعو الله<br />
أن يحفظ بلادنا وقيادتنا وأن يتمم علينا مسيرتنا وأن نساهم<br />
في تحقيق إنجازات رؤية 2030 التي ستنقل المملكة<br />
إن شاء الله إلى مكانها الحقيقي المفروض لتقود<br />
التطوير والنهوض في الاقتصاد في المنطقة<br />
وتحية لكم من القلب</p>",en,,671109,https://media.alj.com/app/uploads/2021/03/Dr.-Majid-Al-Qasibi-Minister-of-Commerce-KSA-head.jpg,video,,https://media.alj.com/app/uploads/2021/03/Community-Jameel-Saudi-75-Voices-Dr-M-Al-Qasib-AR-EN.mp4,https://media.alj.com/app/uploads/2021/03/Dr.-Majid-Al-Qasibi-Minister-of-Commerce-KSA.png,"<p>Minister of Commerce<br />
Kingdom of Saudi Arabia</p>",community-Jameel-KSA,,23,Yes,15,"<p>""One of the World's great corporations today.  More important are the contributions of BRJ to this community.""</p>",https://jameel75.com/en/stories/Dr.-Majid-Al-Qasibi?Pp5bFTboPH,https://media.alj.com/app/uploads/2021/03/Dr-Majid-Al-Qasibi.gif,1,1,"2021-03-03 13:58:18",publish,dr-majid-al-qasibi
